Timestamp,"Supply Flow, m3/hr","Tank Level, m","Pressure, kPa","Treated Flow, m3/hr"
2024-07-02 17:00:00,10.652872680000378,7.971120228533953,189.61322063491585,9.695885379928935
2024-07-02 17:30:00,10.009237557996913,7.972048291841862,191.40344340783622,9.690624000000001
2024-07-02 18:00:00,10.296288,7.97308716867907,190.20122959229496,9.84204
2024-07-02 18:30:00,9.365458140000378,7.975277467344185,191.4535462471975,9.539208000000002
2024-07-02 19:00:00,9.983109239999749,7.977818386941861,190.77974359534483,9.690624000000001
2024-07-02 19:30:00,9.516874140000379,7.980991289948836,191.83122501091103,9.690624000000001
2024-07-02 20:00:00,9.117640619999872,7.984220465451161,192.62117130053844,9.682043759999749
2024-07-02 20:30:00,9.724944959998991,7.988150882818606,190.62994373553295,9.552844287345827
2024-07-02 21:00:00,10.458050760000251,7.988263427809302,190.30940425054362,9.539208000000002
2024-07-02 21:30:00,9.756211900568236,7.991843224244185,190.62409416545,9.690624000000001
2024-07-02 22:00:00,10.332031276126763,7.992825828586046,189.37304915622104,9.539208000000002
2024-07-02 22:30:00,9.529113599999748,7.995016127251161,192.07258335889867,9.539208000000002
2024-07-02 23:00:00,9.960649200000127,7.9960550040883716,190.57594118278303,9.539208000000002
2024-07-02 23:30:00,9.28937160000038,8.000097966446514,191.05153666301445,9.539208000000002
2024-07-03 00:00:00,8.46667800000063,8.002457082597672,193.4615595350375,9.682296119999748
2024-07-03 00:30:00,8.067949200000127,8.008002087716278,194.24396072702996,9.547535880000254
2024-07-03 01:00:00,7.363864800000505,8.012270140055811,194.94845242769424,9.539208000000002
2024-07-03 01:30:00,6.770818799999875,8.019598550411624,196.3192016825762,9.687856887345323
2024-07-03 02:00:00,7.452190799999875,8.025256100520927,195.38691585439102,9.547283520000253
2024-07-03 02:30:00,7.304945480834598,8.031376816553488,194.69073223876327,9.690624000000001
2024-07-03 03:00:00,7.1263940400002515,8.03731572913953,195.85115129997968,9.682548479999747
2024-07-03 03:30:00,7.189933336332539,8.042804461762788,195.74475694566812,9.547283520000253
2024-07-03 04:00:00,6.8257757722540155,8.04915026777674,195.79210455274588,9.539208000000002
2024-07-03 04:30:00,7.1725759199994945,8.05221062579302,195.7634925251928,9.690624000000001
2024-07-03 05:00:00,7.235035020000126,8.059132142720927,195.3762764189594,9.690624000000001
2024-07-03 05:30:00,7.017753060000377,8.066179190599998,195.89235261965737,9.539208000000002
2024-07-03 06:00:00,6.501045959999748,8.071022953853484,196.34336295028834,9.682548479999747
2024-07-03 06:30:00,7.172575919999495,8.07927769605581,195.50916339137854,9.408485098698328
2024-07-03 07:00:00,7.738555783371649,8.084415807746511,195.74929248188874,9.531646047345335
2024-07-03 07:30:00,8.917212642670624,8.089034481018604,192.71959667532553,9.539208000000002
2024-07-03 08:00:00,8.590562719139225,8.093302533358136,193.75471624994813,9.539208000000002
2024-07-03 08:30:00,8.775101522403764,8.097401768211624,193.51903791928055,9.539208000000002
2024-07-03 09:00:00,8.597652840000128,8.099310704399999,195.04204554893948,9.539208000000002
2024-07-03 09:30:00,7.968519360000506,8.105024527004652,194.81844785212544,9.539208000000002
2024-07-03 10:00:00,8.346049919998487,8.10743991565116,193.9713622837733,9.395615160000256
2024-07-03 10:30:00,9.321673680000254,8.11344808669302,192.70560857296297,9.53138483999975
2024-07-03 11:00:00,9.397381680000253,8.115062674444182,194.23243113962985,9.387792000000001
2024-07-03 11:30:00,9.628795799999368,8.120088241144186,192.04965134866973,9.387792000000001
2024-07-03 12:00:00,10.230935396693608,8.123317416646511,192.50829155331667,9.249507567345827
2024-07-03 12:30:00,10.224743940001135,8.12435629348372,192.39659867537787,9.236376
2024-07-03 13:00:00,10.178057339999873,8.12539517032093,190.34628197494874,9.380221199999747
2024-07-03 13:30:00,9.534034620000881,8.127360379004653,194.92886908438982,9.092530800000251
2024-07-03 14:00:00,9.601414739998612,8.12908751174651,192.54813645094876,9.236376
2024-07-03 14:30:00,10.457041320000252,8.132035324772094,187.73326206594984,9.228805199999748
2024-07-03 15:00:00,10.215406620000882,8.134225623437208,190.00230182146228,9.092530800000251
2024-07-03 15:30:00,9.430314660000127,8.13619083212093,193.66485328933445,9.084959999999999
2024-07-03 16:00:00,9.605578679999748,8.136303377111625,191.6272530455935,9.084959999999999
2024-07-03 16:30:00,9.660909377071514,8.139420007623254,192.5841664115678,9.084959999999999
2024-07-03 17:00:00,9.508509548878644,8.142480365639535,193.3906017067041,9.090015626043405
2024-07-03 17:30:00,8.126181794875972,8.143462969981396,196.44085578491797,9.084959999999999
2024-07-03 18:00:00,8.469278466264122,8.148363005730232,194.34539566323292,9.084976824046734
2024-07-03 18:30:00,9.472584960000253,8.15240596808837,194.1457472931895,9.084959999999999
2024-07-03 19:00:00,9.666397440000377,8.155522598599998,192.8969912461609,9.084959999999999
2024-07-03 19:30:00,9.184894559999622,8.158695501606974,193.2522042697196,9.084959999999999
2024-07-03 20:00:00,9.581604480000125,8.16060443779535,194.31932692701682,9.084959999999999
2024-07-03 20:30:00,9.445330079999495,8.164578141697671,193.4471899389789,9.084959999999999
2024-07-03 21:00:00,9.18997377896569,8.16943489091163,194.83031654503742,9.084959999999999
2024-07-03 21:30:00,9.003171556427136,8.172664066413953,194.80742692299467,9.084959999999999
2024-07-03 22:00:00,9.026917200000506,8.174109836679069,194.30033701835856,9.089779696828037
2024-07-03 22:30:00,7.949340000000001,8.17479809258372,196.35501970225562,9.085195929215367
2024-07-03 23:00:00,8.37898290000038,8.17952931084651,195.22355177410367,9.084959999999999
2024-07-03 23:30:00,7.461654300000126,8.185762571869766,196.19203711566905,9.084976824046732
2024-07-04 00:00:00,7.588465200000505,8.190900683560464,196.90924527302448,9.084959999999999
2024-07-04 00:30:00,6.896367899999117,8.197246489574415,197.06743799425837,9.084959999999999
2024-07-04 01:00:00,7.327903500000632,8.204406082444185,197.67863329100118,9.084959999999999
2024-07-04 01:30:00,6.6376989000003785,8.208098423869766,197.9143540098597,9.084959999999999
2024-07-04 02:00:00,6.296009568881721,8.215258016739535,198.57255780817022,9.084959999999999
2024-07-04 02:30:00,6.012988018502376,8.22010177999302,198.5318651467604,9.084959999999999
2024-07-04 03:00:00,6.243265488380003,8.226391313511623,198.17682167595592,9.084959999999999
2024-07-04 03:30:00,5.989512240000252,8.235516115065115,198.3716377924576,9.089788122871445
2024-07-04 04:00:00,5.980931999999999,8.24076677174651,198.59036084753745,9.08518750317196
2024-07-04 04:30:00,6.418019519999495,8.247744561169764,198.46523091370136,9.084959999999999
2024-07-04 05:00:00,6.477324120000126,8.255367319962788,198.20784983028054,9.084959999999999
2024-07-04 05:30:00,6.586596,8.262639457823253,198.71243883176916,9.084959999999999
2024-07-04 06:00:00,6.762995639999621,8.267777569513951,198.01710297992088,9.084959999999999
2024-07-04 06:30:00,7.271759930183641,8.271469910939532,197.61628026502902,9.084959999999999
2024-07-04 07:00:00,7.082861940000126,8.278798321295346,197.50183215481152,9.084959999999999
2024-07-04 07:30:00,7.108224119999748,8.284343326413953,198.54305562864891,9.084959999999999
2024-07-04 08:00:00,7.638180119999749,8.289650255590695,196.91382319743425,9.084959999999999
2024-07-04 08:30:00,7.385693940000128,8.295827244118602,197.5572759059842,9.084959999999999
2024-07-04 09:00:00,7.427711880000254,8.299407040553486,198.33959232159535,9.090015626043405
2024-07-04 09:30:00,7.941012119999749,8.30367509289302,197.47589058316447,9.236376000000002
2024-07-04 10:00:00,8.159808239999498,8.308756932088372,197.46113949340167,9.084976824046736
2024-07-04 10:30:00,8.933544,8.311817290104651,197.57660492015467,9.08496
2024-07-04 11:00:00,9.33988699412315,8.313431877855813,194.19046683255266,9.08496
2024-07-04 11:30:00,9.416400102570583,8.315509631530233,195.0857053835759,9.08496
2024-07-04 12:00:00,9.421608239999872,8.318513717051164,195.18845435363926,9.08496
2024-07-04 12:30:00,10.085315040000504,8.318513717051164,192.201104347856,9.08496
2024-07-04 13:00:00,9.850115520000251,8.320704015716279,194.2754127632424,9.08496
2024-07-04 13:30:00,9.783997199999368,8.322781769390696,193.68129990665633,9.08496
2024-07-04 14:00:00,10.262471760000127,8.32578585491163,194.860878429283,9.08496
2024-07-04 14:30:00,10.413887760000126,8.326937276739535,192.5352928296888,9.089821799004987
2024-07-04 15:00:00,10.296288,8.327863608586048,192.40761960451394,9.085187475131884
2024-07-04 15:30:00,9.215626446810585,8.3290713029093,195.2001534937934,9.084976824046732
2024-07-04 16:00:00,8.976006624442006,8.332651099344186,197.07150726039617,9.236376
2024-07-04 16:30:00,9.372145679999496,8.335655184865118,195.932282293668,9.084959999999999
2024-07-04 17:00:00,9.14237190000063,8.337958028520926,197.51543876346966,9.084959999999999
2024-07-04 17:30:00,9.212906519999244,8.341944718383722,196.4289447038197,9.084959999999999
2024-07-04 18:00:00,8.983132740000379,8.343446761144188,194.66224737577494,9.084959999999999
2024-07-04 18:30:00,8.740362419999872,8.3456370598093,196.24290294243193,9.084959999999999
2024-07-04 19:00:00,9.471323160000253,8.346675936646513,197.27514012020546,9.236376
2024-07-04 19:30:00,9.641035259999622,8.350831443995348,193.81223702238077,9.08981340100166
2024-07-04 20:00:00,9.285964740000379,8.352965470165113,197.18048729423708,9.085162225041744
2024-07-04 20:30:00,8.606261728547949,8.356952160027907,197.59046585794673,9.084959999999999
2024-07-04 21:00:00,8.94740273489061,8.358735565265112,197.3215975753169,9.084959999999999
2024-07-04 21:30:00,9.334796400000757,8.360475683967444,194.56204169705262,9.084959999999999
2024-07-04 22:00:00,9.296942399999496,8.360475683967442,196.37693439595435,9.084959999999999
2024-07-04 22:30:00,8.38466100000063,8.357064705018605,197.32965133121803,9.084959999999999
2024-07-04 23:00:00,8.528506200000379,8.359549352120931,197.34359704539068,9.084959999999999
2024-07-04 23:30:00,7.790353199999749,8.36162710579535,196.96401081317347,9.236376
2024-07-05 00:00:00,7.805494800000253,8.36058822895814,198.4739204924402,9.084959999999999
2024-07-05 00:30:00,7.487521199999748,8.36058822895814,198.69421191051225,9.084959999999999
2024-07-05 01:00:00,7.139264400000758,8.361739650786044,198.96193571203955,9.241507432393968
2024-07-05 01:30:00,6.961735880834472,8.362778527623254,198.75330104593505,9.084976824046732
2024-07-05 02:00:00,6.821038440000252,8.365782613144185,199.41074185684366,9.085153798998338
2024-07-05 02:30:00,6.516670235241522,8.366708944990698,199.41493828755296,9.084959999999999
2024-07-05 03:00:00,6.580951511641108,8.364743736306977,199.30345735056397,9.084959999999999
2024-07-05 03:30:00,6.3252772200001255,8.364856281297673,199.62509892846091,9.230571719999748
2024-07-05 04:00:00,6.427861559999747,8.36774782182791,199.8281807418115,9.090764280000252
2024-07-05 04:30:00,6.484011660000377,8.364743736306977,199.42201711511035,9.084959999999999
2024-07-05 05:00:00,6.352153559999747,8.363704859469767,199.6184015946044,9.084959999999999
2024-07-05 05:30:00,6.7306935599997475,8.362665982632558,198.46798614598538,9.084959999999999
2024-07-05 06:00:00,6.741803719532554,8.364743736306977,199.00343374903997,9.090015626043405
2024-07-05 06:30:00,7.385063040000127,8.364743736306975,198.92043767503918,9.084959999999999
2024-07-05 07:00:00,7.439572799999372,8.364743736306975,198.60930836800722,9.236376
2024-07-05 07:30:00,8.025048,8.363592314479071,198.37926766647183,9.084959999999999
2024-07-05 08:00:00,8.265294719999117,8.361628837256744,196.52953187624288,9.084959999999999
2024-07-05 08:30:00,9.849106080000253,8.359436807130233,193.24067468232093,9.084959999999999
2024-07-05 09:00:00,8.713486080000253,8.359661897111627,195.44185094729636,9.084959999999999
2024-07-05 09:30:00,9.10514879999937,8.36058822895814,195.60669861419538,9.084959999999999
2024-07-05 10:00:00,10.977660000000002,8.360475683967442,191.0373790078992,9.084959999999999
2024-07-05 10:30:00,9.800652959999875,8.358621288813023,193.42137553189687,9.084959999999999
2024-07-05 11:00:00,10.515598529949411,8.360475683967442,190.97905285987818,9.084959999999999
2024-07-05 11:30:00,10.564672860000126,8.35851047528372,190.73082762527787,9.090015626043405
2024-07-05 12:00:00,9.890114580000377,8.360813318939531,192.9721455051983,9.08496
2024-07-05 12:30:00,10.716467399998736,8.361514560804654,190.58586001900827,9.231076439999748
2024-07-05 13:00:00,10.516219740001135,8.36058822895814,191.85241910538807,9.090259560000254
2024-07-05 13:30:00,10.117238580000377,8.361627105795348,193.9751348325901,9.08496
2024-07-05 14:00:00,9.986642279999748,8.36162710579535,193.59787995076348,9.08496
2024-07-05 14:30:00,10.24821341999962,8.360700773948835,194.7730501017397,9.236376000000002
2024-07-05 15:00:00,10.130866020000884,8.361514560804654,194.51397349076274,9.08496
2024-07-05 15:30:00,9.070710086042647,8.362778527623254,195.35732889849288,9.08496
2024-07-05 16:00:00,10.192568040000378,8.365782613144185,194.5345741505993,9.08496
2024-07-05 16:30:00,9.539351635298987,8.364743736306975,195.42752373942258,9.236376000000002
2024-07-05 17:00:00,9.063509400000632,8.363704859469767,196.59743775496827,9.090015626043405
2024-07-05 17:30:00,8.968117319999875,8.363817404460463,195.07222593948444,9.084959999999999
2024-07-05 18:00:00,9.127861199998737,8.365782613144185,195.96322567161846,9.231328799999748
2024-07-05 18:30:00,9.565453440001011,8.366934034972092,196.07284152828362,9.090007200000253
2024-07-05 19:00:00,8.671846680000126,8.36774782182791,197.96581327126873,9.084959999999999
2024-07-05 19:30:00,9.236376,8.366821489981394,195.88506185115435,9.084959999999999
2024-07-05 20:00:00,9.57634400015744,8.364631191316281,195.26187069693356,9.084959999999999
2024-07-05 20:30:00,9.273333541184703,8.362553437641862,195.50611144177233,9.231328799999748
2024-07-05 21:00:00,9.166977000000253,8.36058822895814,197.1738323485693,9.090007200000253
2024-07-05 21:30:00,9.312084,8.36058822895814,194.41927827660518,9.084959999999999
2024-07-05 22:00:00,9.166977000000253,8.361627105795348,197.2355495517094,9.090015626043405
2024-07-05 22:30:00,8.340498000000506,8.36058822895814,197.3921315217588,9.236376
2024-07-05 23:00:00,8.280562499999622,8.361627105795348,197.79558230436868,9.084959999999999
2024-07-05 23:30:00,8.258481000000254,8.36058822895814,197.17561265250689,9.084959999999999
2024-07-06 00:00:00,7.914640500000127,8.362891072613952,198.21107133264331,9.084959999999999
2024-07-06 00:30:00,8.059747499999876,8.366821489981394,197.84314185239035,9.231581159999747
2024-07-06 01:00:00,7.296238850184648,8.367860366818606,198.8876716049664,9.089754840000252
2024-07-06 01:30:00,6.848545679999873,8.366708944990698,199.48924478281495,9.084959999999999
2024-07-06 02:00:00,5.986988640000252,8.363704859469767,199.7612074032407,9.084959999999999
2024-07-06 02:30:00,6.277707359999747,8.363817404460463,200.04046079216852,9.084959999999999
2024-07-06 03:00:00,6.179286960000378,8.364743736306977,199.91431354179713,9.236376
2024-07-06 03:30:00,5.940049679999873,8.364743736306977,199.98154120950176,9.090015626043405
2024-07-06 04:00:00,6.05664,8.36567006815349,199.93872913864277,9.084959999999999
2024-07-06 04:30:00,6.050583359999747,8.364856281297671,199.62573475129568,9.236645605348903
2024-07-06 05:00:00,6.283764,8.366708944990698,199.7785865607182,9.084959999999999
2024-07-06 05:30:00,6.622987660166813,8.364856281297671,199.16717932302817,9.084959999999999
2024-07-06 06:00:00,6.332297588714908,8.366821489981394,199.32155710725436,9.084959999999999
2024-07-06 06:30:00,6.202251719999747,8.36774782182791,199.74259898828228,9.084959999999999
2024-07-06 07:00:00,6.359231416131712,8.364968826288369,199.35551004661846,9.084959999999999
2024-07-06 07:30:00,6.883623719999748,8.367635276837213,199.60805887649502,9.084959999999999
2024-07-06 08:00:00,6.7787681400001265,8.363592314479071,199.06671931517258,9.236376
2024-07-06 08:30:00,7.29131129999937,8.362778527623254,199.05764824273288,9.090015626043405
2024-07-06 09:00:00,7.978487579999623,8.362665982632558,196.84502716673742,9.080063964059907
2024-07-06 09:30:00,8.106560280000254,8.363592314479071,198.3366675365577,8.933299644741235
2024-07-06 10:00:00,8.27551529999937,8.36162710579535,197.15009496274754,9.089872859986823
2024-07-06 10:30:00,9.054685015392447,8.357302780960469,196.9485391242016,0.6914664000050471
2024-07-06 11:00:00,8.968622039999875,8.353610439534888,194.0888623435912,0.0
2024-07-06 11:30:00,9.149564159999496,8.345243152341867,194.70166839151912,0.0
2024-07-06 12:00:00,9.712302917034574,8.338265362918612,195.67473165749067,0.0
2024-07-06 12:30:00,9.978357372822263,8.328157957023262,194.0201934774605,0.0
2024-07-06 13:00:00,11.141946359998867,8.318007264593032,192.1246784431462,0.0
2024-07-06 13:30:00,10.429281720000885,8.304263789767445,193.19985485634456,0.0
2024-07-06 14:00:00,10.174398119999623,8.289351578500026,194.08059664674246,0.0
2024-07-06 14:30:00,11.845526039999875,8.252151130420938,187.28136158335147,0.0
2024-07-06 15:00:00,11.793792239999245,8.244234023190698,187.68269295651328,8.24839502603836
2024-07-06 15:30:00,11.207696672555898,8.247350653702327,191.9758958998602,9.236376000000002
2024-07-06 16:00:00,9.574412219999875,8.247575743683718,193.8859076948079,9.08496
2024-07-06 16:30:00,9.474099120000504,8.252081871965116,195.09727735916442,9.236376000000002
2024-07-06 17:00:00,8.947549979998865,8.253177021297674,196.34692355816426,9.08496
2024-07-06 17:30:00,9.59561046000088,8.256181106818605,193.82652184206225,9.08496
2024-07-06 18:00:00,9.312084,8.25837140548372,195.27454476543218,9.08496
2024-07-06 18:30:00,9.539208,8.262639457823253,195.87921228107837,9.236376000000002
2024-07-06 19:00:00,8.938843560000253,8.26449212151628,194.57183336870426,9.08496
2024-07-06 19:30:00,8.484595560000251,8.266738692676743,195.89459919367255,9.089889235392313
2024-07-06 20:00:00,8.368265815392197,8.271469910939532,197.3881470319984,9.080039190651094
2024-07-06 20:30:00,9.56444399999937,8.276439205144188,195.1837492646629,9.090015626043405
2024-07-06 21:00:00,9.271706399999875,8.276551750134884,194.5495795694987,9.232590599999748
2024-07-06 21:30:00,8.41872960000076,8.28174613432093,196.17334392433202,9.088745400000251
2024-07-06 22:00:00,8.968874399999875,8.284919037327905,195.84246172123937,9.084959999999999
2024-07-06 22:30:00,8.898213600000126,8.28745995692558,195.68337884804052,9.084959999999999
2024-07-06 23:00:00,8.852788799999749,8.290576587437208,195.82809212518146,9.084959999999999
2024-07-06 23:30:00,8.893166399999874,8.295770971623254,197.08333356512236,9.084959999999999
2024-07-07 00:00:00,8.640806400000507,8.297792452802325,195.69050006378598,9.084959999999999
2024-07-07 00:30:00,8.22188880000038,8.299519585544184,197.7682419224824,9.089897661435717
2024-07-07 01:00:00,7.392893151486187,8.306791723404649,198.29457606491175,9.085077964607688
2024-07-07 01:30:00,6.9296794200001255,8.312449273513952,199.082996379736,9.084959999999999
2024-07-07 02:00:00,6.773468579999873,8.317812475186042,198.31191283419994,9.084976824046734
2024-07-07 02:30:00,6.456504420000127,8.327512987653488,199.04900105218258,9.084959999999999
2024-07-07 03:00:00,6.586596,8.331724767497672,199.71873443789337,9.084959999999999
2024-07-07 03:30:00,6.399723420000125,8.338014301016276,199.5746145953993,9.084959999999999
2024-07-07 04:00:00,6.3240154200001255,8.343039867716278,199.769600264656,9.084959999999999
2024-07-07 04:30:00,6.425590319999494,8.35001765713953,199.54070404422455,9.084959999999999
2024-07-07 05:00:00,6.626847420000126,8.356601539095346,199.4983158552544,8.933544
2024-07-07 05:30:00,6.47884417823051,8.36185219577674,199.49831585525428,9.084959999999999
2024-07-07 06:00:00,6.773594759999873,8.366821489981394,199.2270314458537,9.23297483669208
2024-07-07 06:30:00,6.960593519999747,8.366821489981394,199.32028546158392,8.941765673298224
2024-07-07 07:00:00,6.782679720000378,8.366821489981394,199.02356813880124,9.231446372046596
2024-07-07 07:30:00,7.036301519999747,8.366821489981394,199.03204577659488,8.941771132000389
2024-07-07 08:00:00,7.5662575199997475,8.36567006815349,198.86249302071897,9.233095319999748
2024-07-07 08:30:00,7.495092,8.364743736306977,199.05747868997716,9.084959999999999
2024-07-07 09:00:00,8.207504279999622,8.364743736306975,196.48027680065877,9.084959999999999
2024-07-07 09:30:00,8.403588,8.363817404460463,197.72648955635037,9.084959999999999
2024-07-07 10:00:00,8.771186478051634,8.364631191316281,197.7519224697286,9.084959999999999
2024-07-07 10:30:00,9.840380795336337,8.363704859469767,195.8614092417113,9.084959999999999
2024-07-07 11:00:00,9.730623060000127,8.362665982632558,194.75083869072208,9.084959999999999
2024-07-07 11:30:00,9.84204,8.362553437641862,194.4880319191127,9.090015626043405
2024-07-07 12:00:00,10.367705879999747,8.360700773948835,195.2171087693824,9.084959999999999
2024-07-07 12:30:00,10.104872939999874,8.363592314479071,193.8522090845803,9.084959999999999
2024-07-07 13:00:00,10.821953879999748,8.361514560804654,192.8179372737322,9.084959999999999
2024-07-07 13:30:00,11.499035759999495,8.358510475283722,187.28203979437893,9.23334767999975
2024-07-07 14:00:00,11.480487300000632,8.358623020274417,191.03763333703063,9.087988320000251
2024-07-07 14:30:00,10.260579060000127,8.36058822895814,193.9454631003091,9.084959999999999
2024-07-07 15:00:00,10.552189887344692,8.358397930293025,190.24073538441434,9.084959999999999
